,step,n_samples,jitter,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
370,0,1200,0.04,2,0.2,4,1.2857890297054198,0.013435986065626177,-0.0006002814951842076,0.0,-0.0006003054602697522,-0.0011560401329200167
371,1,1200,0.04,2,0.2,4,1.2858253930226191,0.007828949108227106,-0.0005942549918953017,0.0,-0.0006002383650572593,-0.0011292577584980344
372,2,1200,0.04,2,0.2,4,1.2857246201290822,0.012817415852281449,-0.0005841938397492669,0.0,-0.0006022403513349917,-0.0011790483970721365
373,3,1200,0.04,2,0.2,4,1.2859272570109306,0.009974330632204096,-0.0006002335733824214,0.0,-0.0006002383650572596,-0.0011759580289898185
374,4,1200,0.04,2,0.2,4,1.285866913891127,0.0083948526725013,-0.0006002814951842104,0.0,-0.0005942181109785965,-0.0011352884608158633
375,5,1200,0.04,2,0.2,4,1.286132118458141,0.0059577339404531075,-0.0006022597614518321,0.0,-0.0006002335733824209,-0.0011845162963300946
376,6,1200,0.04,2,0.2,4,1.2862507236910512,0.016683655771659752,-0.0005841938397492669,0.0,-0.000594238855689051,-0.0011903199887718222
377,7,1200,0.04,2,0.2,4,1.2858019112030177,0.010317220740222741,-0.0005842196805456079,0.0,-0.0006002623251243108,-0.0011770492497952818
378,8,1200,0.04,2,0.2,4,1.2861631768303825,0.012999121180946864,-0.0006002335733824209,0.0,-0.0005841981463284591,-0.0010910517976506075
379,9,1200,0.04,2,0.2,4,1.2862540667883184,0.005037705610130754,-0.0006002335733824214,0.0,-0.0005521240251575094,-0.001139837113963452
380,0,1100,0.06,2,0.2,4,1.286305769296709,0.01418908376917805,-0.0006475797015607879,0.0,-0.0006357387241453782,-0.001291705670881406
381,1,1100,0.06,2,0.2,4,1.2869587217550413,0.01046242661037748,-0.0005711996413362294,0.0,-0.0006475648001182133,-0.001289404220137168
382,2,1100,0.06,2,0.2,4,1.285901554392762,0.01264129485067388,-0.0005712076702124992,0.0,-0.0006570976480241152,-0.0012392113012950515
383,3,1100,0.06,2,0.2,4,1.2864147491220117,0.0119387832083952,-0.0006571007998470709,-1.9477024111218604e-16,-0.0006475558597231406,-0.0012173194975761735
384,4,1100,0.06,2,0.2,4,1.2860831421519694,0.012873494338691092,-0.0006547744230761493,-1.9477024111218604e-16,-0.0006547184549187451,-0.0012901946734851957
385,5,1100,0.06,2,0.2,4,1.2863521197747274,0.007311089260736618,-0.000618920786899796,0.0,-0.0006190070673610188,-0.001275400053129041
386,6,1100,0.06,2,0.2,4,1.286045424812551,0.008779581249094488,-0.0006356225513905001,0.0,-0.0006475797015607881,-0.0012820779151717027
387,7,1100,0.06,2,0.2,4,1.286378820465408,0.006893385887521931,-0.0005974468315549808,0.0,-0.0006547308910817473,-0.0011873312696561546
388,8,1100,0.06,2,0.2,4,1.2866634857940527,0.008759319370905426,-0.0006356391439685058,0.0,-0.000618918322166677,-0.0009946089878038167
389,9,1100,0.06,2,0.2,4,1.2864880747700336,0.018142037141719,-0.0006475528796678551,0.0,-0.0005711948239838314,-0.0012912065780703208
390,0,1200,0.13,2,0.2,4,1.2905910989924414,0.0058055098568727485,-0.00043982738792014506,0.008465225417375394,-0.00047394836754580306,-0.0010432909692066623
391,1,1200,0.13,2,0.2,4,1.2911961084727304,-0.00029153246496867473,-0.0005843489315123122,0.006519725488091695,-0.0005842196805456087,-0.0010995084592545208
392,2,1200,0.13,2,0.2,4,1.2913027187869206,0.002227943539074396,-0.0005521140160276527,0.008465225417375394,-0.0005521140160276521,-0.001182087025159589
393,3,1200,0.13,2,0.2,4,1.290841594501424,-0.0015478453312530247,-0.0006004061441018995,0.00236290263295076,-0.0005039952701047436,-0.0008722567869238648
394,4,1200,0.13,2,0.2,4,1.292197037848562,0.0036025108308744757,-0.00035953541433308815,-0.0012310047051678923,-0.0006024345350634076,-0.0008619866357054237
395,5,1200,0.13,2,0.2,4,1.2902046733390422,0.00015777600488698054,-0.00040173123246655827,0.005343265273264764,-0.0005040967824282649,-0.0011558712586379803
396,6,1200,0.13,2,0.2,4,1.2901044910281143,0.007552018090877379,-0.0002092320899092449,0.005849613470124056,-0.00035961763125131626,-0.0008577841078306212
397,7,1200,0.13,2,0.2,4,1.2911732634358517,0.00217968003685033,-0.0006022403513349917,0.004563834667500595,-8.871759253082285e-05,-0.0008965111113996676
398,8,1200,0.13,2,0.2,4,1.292045579943022,0.003217415929702953,-0.0006002814951842104,0.002142640715201705,-0.0004739294659085022,-0.0009234738127258318
399,9,1200,0.13,2,0.2,4,1.2909646322680346,0.0007844934103805929,-0.00047392946590850275,-0.001083249264329599,-0.0005040046738161411,-0.0009116689677554456
400,0,900,0.16,2,0.2,4,1.2937987395154524,-0.0007906014200310995,-0.000714393406752045,0.012038840166818408,-0.0007893065579323516,-0.0013649981573399402
401,1,900,0.16,2,0.2,4,1.2931914959169801,0.003214899707367048,-0.0007144203539799797,0.0076998459105498025,-0.0007892419726387674,-0.0007370817800678057
402,2,900,0.16,2,0.2,4,1.2933142437834853,0.0025650460200025206,-0.000771749269366473,0.008551308856462263,-0.0008001553106092947,-0.0011571416707957002
403,3,900,0.16,2,0.2,4,1.2932879368876418,-0.0002618756807651109,-0.0008035326679034733,0.0019499687097347693,-0.000789414233409547,-0.0014952807947762599
404,4,900,0.16,2,0.2,4,1.2941010683870071,-0.0008237715327562182,-0.0007715432144648462,0.035002724924137266,-0.0008001553106092929,-0.00040265243226285976
405,5,900,0.16,2,0.2,4,1.2949904806327321,-0.0010231703669844137,-0.0007715432144648462,0.0019499687097347693,-0.0008002347516910903,-0.0012279242456689236
406,6,900,0.16,2,0.2,4,1.2953931626376702,-0.00165196755765836,-0.0007999171251399386,0.01315906065499638,-0.0005752948251222361,-0.001243225314391503
407,7,900,0.16,2,0.2,4,1.2938267686791667,0.0030190902529301632,-0.0006751713975094757,0.0004634654468267072,-0.00019995477383525048,-0.0015402283058626612
408,8,900,0.16,2,0.2,4,1.2940319110921294,-0.0008245297951041258,-0.0005752857859630151,0.007058989568685436,-0.0008038499556504645,-0.0010971810539186513
409,9,900,0.16,2,0.2,4,1.2931265988094685,-0.0007145416270607752,-0.0007464769576840566,0.005764780119840943,-0.000800030521028359,-0.0011106160651145136
410,0,900,0.02,2,0.2,4,1.2851233554180006,0.17073679287015975,-0.0008035038417797384,0.0,-0.0008034865475621957,-0.0015769126093545351
411,1,900,0.02,2,0.2,4,1.285162479405186,0.1687416066420513,-0.0008034807830668474,0.0,-0.000799917125139941,-0.0014496095758553813
412,2,900,0.02,2,0.2,4,1.2852990927744823,0.174992918743184,-0.0007892258286574808,0.0,-0.0007892688813557622,-0.0015911783440567628
413,3,900,0.02,2,0.2,4,1.2846650919784375,0.17517588556442465,-0.0008034865475621957,0.0,-0.0007714059254331851,-0.0015738791072814112
414,4,900,0.02,2,0.2,4,1.2848259894353067,0.17823576480223577,-0.0007892204475399829,0.0,-0.0007892258286574829,-0.001583319303397667
415,5,900,0.02,2,0.2,4,1.2848888547178614,0.18031948136965717,-0.0007999284626205801,0.0,-0.000789306557932353,-0.0015933196835607375
416,6,900,0.02,2,0.2,4,1.2849934895269466,0.17737399167323303,-0.0007999284626205776,0.0,-0.0007999284626205776,-0.0015957160684251894
417,7,900,0.02,2,0.2,4,1.2850006813646508,0.17571823314193719,-0.0008034865475621957,0.0,-0.0008035326679034733,-0.0015991366430956127
418,8,900,0.02,2,0.2,4,1.2858460212499458,0.16851359091367016,-0.0007892688813557622,0.0,-0.0007999284626205801,-0.0011614602527972077
419,9,900,0.02,2,0.2,4,1.2854669268952588,0.023868630572113827,-0.0007892258286574829,0.0,-0.0007999284626205776,-0.001548113058025397
420,0,1000,0.04,2,0.2,4,1.2856759014713621,0.022437056043037494,-0.0005381475733367217,0.0,-0.0006508451017580721,-0.0014210388997635817
421,1,1000,0.04,2,0.2,4,1.2860522309626972,0.009487676598355038,-0.0006507663061503169,0.0,-0.0007202410601597934,-0.0012994939287406348
422,2,1000,0.04,2,0.2,4,1.2853292659146756,0.0071958861348985406,-0.0007114196074005497,0.0,-0.000697010814974739,-0.0010968276509807531
423,3,1000,0.04,2,0.2,4,1.2856751329405685,0.016890216815232235,-0.0007201500333119888,0.0,-0.000711407766553299,-0.0014121276289905862
424,4,1000,0.04,2,0.2,4,1.286129661279561,0.022874410404432995,-0.0007201500333119888,0.0,-0.0007201169409504822,-0.0012599491220551908
425,5,1000,0.04,2,0.2,4,1.2857868875875051,0.016268599829907204,-0.0006507715587952983,0.0,-0.0007114196074005502,-0.001377673723527209
426,6,1000,0.04,2,0.2,4,1.2854738071656988,0.013333664626375603,-0.000650766306150316,0.0,-0.0006767664139728427,-0.0010980601609586326
427,7,1000,0.04,2,0.2,4,1.2856219106958886,0.01676084311763529,-0.0007200921245849313,0.0,-0.0007114077665532986,-0.0013541971714064185
428,8,1000,0.04,2,0.2,4,1.2854263552720573,0.01811109060179656,-0.0007200921245849328,0.0,-0.0007201169409504825,-0.0014147429276923904
429,9,1000,0.04,2,0.2,4,1.2860355978028164,0.010456863063521591,-0.0007230209367472208,0.0,-0.0007201914049936231,-0.0013767403832215864
430,0,900,0.02,2,0.2,4,1.2851233554180006,0.17073679287015975,-0.0008035038417797384,0.0,-0.0008034865475621957,-0.0015769126093545351
431,1,900,0.02,2,0.2,4,1.285162479405186,0.1687416066420513,-0.0008034807830668474,0.0,-0.000799917125139941,-0.0014496095758553813
432,2,900,0.02,2,0.2,4,1.2852990927744823,0.174992918743184,-0.0007892258286574808,0.0,-0.0007892688813557617,-0.0015911783440567628
433,3,900,0.02,2,0.2,4,1.2846650919784375,0.17517588556442465,-0.0008034865475621957,0.0,-0.0007714059254331851,-0.0015738791072814112
434,4,900,0.02,2,0.2,4,1.2848259894353067,0.17823576480223577,-0.0007892204475399829,0.0,-0.0007892258286574829,-0.001583319303397667
435,5,900,0.02,2,0.2,4,1.2848888547178614,0.18031948136965717,-0.0007999284626205801,0.0,-0.000789306557932353,-0.0015933196835607375
436,6,900,0.02,2,0.2,4,1.2849934895269466,0.17737399167323303,-0.0007999284626205776,0.0,-0.0007999284626205776,-0.0015957160684251894
437,7,900,0.02,2,0.2,4,1.2850006813646508,0.17571823314193719,-0.0008034865475621957,0.0,-0.0008035326679034733,-0.0015991366430956127
438,8,900,0.02,2,0.2,4,1.2858460212499458,0.16851359091367016,-0.0007892688813557622,0.0,-0.0007999284626205801,-0.0011614602527972077
439,9,900,0.02,2,0.2,4,1.2854669268952588,0.023868630572113827,-0.0007892258286574829,0.0,-0.0007999284626205776,-0.001548113058025397
440,0,1100,0.03,2,0.2,4,1.2852331630775131,0.018497558166323383,-0.0006547122370950872,0.0,-0.0006547308910817473,-0.0012956149876233644
441,1,1100,0.03,2,0.2,4,1.2856303373916096,0.19233147774645848,-0.0006356225513905015,0.0,-0.0006547308910817473,-0.0009599506625799759
442,2,1100,0.03,2,0.2,4,1.2854063973793322,0.011122157248862527,-0.0006356225513905015,0.0,-0.0006475648001182133,-0.0012787494586951943
443,3,1100,0.03,2,0.2,4,1.2857268551251861,0.013725043430101414,-0.0006547122370950872,0.0,-0.0006475797015607879,-0.0012838800437956308
444,4,1100,0.03,2,0.2,4,1.2855821211891816,0.009949675473379981,-0.0006475528796678551,0.0,-0.0006547744230761493,-0.0013017717743085391
445,5,1100,0.03,2,0.2,4,1.285236681918013,0.18717449685587803,-0.0006189207868997963,0.0,-0.0006547184549187451,-0.001297010347368847
446,6,1100,0.03,2,0.2,4,1.2855212150437465,0.02210798409664593,-0.0006476273927575193,0.0,-0.0006475528796678551,-0.0013173121206035993
447,7,1100,0.03,2,0.2,4,1.285488407271093,0.02128828265033365,-0.000618920786899796,0.0,-0.0006571007998470705,-0.001313523001941965
448,8,1100,0.03,2,0.2,4,1.2858288148824215,0.004604744144939867,-0.0006547308910817464,0.0,-0.0006571007998470709,-0.0012832746100564405
449,9,1100,0.03,2,0.2,4,1.2854557558216801,0.008534532229753157,-0.0006571102555747874,0.0,-0.0006475528796678551,-0.0013069255219861754
450,0,900,0.01,2,0.2,4,1.2847905240551574,0.16494009943849117,-0.0007999284626205776,1.0,-0.0007999171251399386,-0.00192969588193226
451,1,900,0.01,2,0.2,4,1.2851058104127684,0.163361261493977,-0.0007892419726387674,1.0,-0.0008034865475621957,-0.0015819432245604028
452,2,900,0.01,2,0.2,4,1.2848410965739794,0.1657786181863799,-0.000799917125139941,1.0,-0.000799917125139941,-0.0016012883436304151
453,3,900,0.01,2,0.2,4,1.2850381147149723,0.16003412460502944,-0.0008034807830668474,1.0,-0.0007892258286574829,-0.001570003963039572
454,4,900,0.01,2,0.2,4,1.2850017238609996,0.15863446975601045,-0.0007999284626205801,1.0,-0.0008034807830668474,-0.0016033395674187626
455,5,900,0.01,2,0.2,4,1.284948618510763,0.16364123009927692,-0.000799917125139941,1.0,-0.0008035038417797384,-0.0015706437588945505
456,6,900,0.01,2,0.2,4,1.2848942406009858,0.16062279992367123,-0.0008034807830668474,1.0,-0.0008034865475621978,-0.0016116480503652842
457,7,900,0.01,2,0.2,4,1.2849669924255736,0.15864267822207034,-0.000799917125139941,1.0,-0.0007892258286574829,-0.0015895529624410068
458,8,900,0.01,2,0.2,4,1.2853364969410723,0.16072373164593481,-0.0007999171251399386,1.0,-0.0007999284626205776,-0.0019350868632495293
459,9,900,0.01,2,0.2,4,1.284834160674318,0.16119292527434556,-0.000771396121550093,1.0,-0.0007999284626205776,-0.0016003588549603728
460,0,1000,0.05,2,0.2,4,1.2861295133519697,0.014678229218522847,-0.0004890553365346868,0.0,-0.0006508451017580737,-0.0014369408957633108
461,1,1000,0.05,2,0.2,4,1.2863269124365018,0.010736301775671055,-0.0006767568369627461,0.0,-0.0007115972874493043,-0.0011809702978806457
462,2,1000,0.05,2,0.2,4,1.2855129139486932,0.00901256393960048,-0.0007229915424200596,7.672985006701068e-15,-0.0007201169409504825,-0.0011124861815242275
463,3,1000,0.05,2,0.2,4,1.286304658167925,0.02123912842001653,-0.0007114196074005502,0.0,-0.000696967222280592,-0.0012151611005974292
464,4,1000,0.05,2,0.2,4,1.2862503321619907,0.020635805747760364,-0.0007201500333119888,0.0,-0.0006190021208719686,-0.0012910609783825975
465,5,1000,0.05,2,0.2,4,1.2859466020114398,0.02669197283357496,-0.0006190040554194143,0.0,-0.0007114196074005502,-0.001295245633795753
466,6,1000,0.05,2,0.2,4,1.2857801194690344,0.011608418951690572,-0.0006507820642508553,0.0,-0.0006507820642508553,-0.0010506191814434393
467,7,1000,0.05,2,0.2,4,1.286233927136359,0.01313280095605221,-0.0007200755817314178,0.0,-0.0007200755817314161,-0.0014191801620125255
468,8,1000,0.05,2,0.2,4,1.2859426653233164,0.010830109543417983,-0.0007229915424200596,0.0,-0.0007114669763991411,-0.0011181254266032857
469,9,1000,0.05,2,0.2,4,1.2862853521036728,0.010518939010186253,-0.0007114038197278538,0.0,-0.0007231049398442528,-0.0014295479277235952
470,0,1300,0.19,2,0.2,4,1.297486764315773,-0.0004178150038274505,-0.0005131418043408117,0.00858973087610849,-0.0004943514817505501,-0.0010380594506931584
471,1,1300,0.19,2,0.2,4,1.2973675360540153,0.009336301178584243,-0.0004944239485262212,0.022435541600185016,-0.0003490660542051622,-0.0008607131403221383
472,2,1300,0.19,2,0.2,4,1.2978102712231705,0.0002831563893355294,-0.0005541248031000538,0.019694311686669293,-0.0005285139494919298,-0.0010650396099682747
473,3,1300,0.19,2,0.2,4,1.2985720700645254,-0.00028004074014066014,-0.0005562622119461866,-0.00034754943993443394,-0.0004944451327686418,-0.0008222339072331447
474,4,1300,0.19,2,0.2,4,1.2981850754936846,0.002197500596463345,-0.00041745750987872365,0.00039426135788963364,-0.000554521100417609,-0.0008346046619373294
475,5,1300,0.19,2,0.2,4,1.2968994729245036,-0.00067126451600856,-0.0004944685477952155,0.018459647347460608,-0.0005409821402148418,-0.0005695398021186062
476,6,1300,0.19,2,0.2,4,1.2955963109213395,-0.0016735279002535579,-0.0004465973753988667,0.009809469049451902,-0.000549589787102048,-0.0007395192676392605
477,7,1300,0.19,2,0.2,4,1.2984206350882774,0.002663019834800327,-0.000540478972045053,0.015113818991472398,-0.0005288049576369452,-0.0007840136619938237
478,8,1300,0.19,2,0.2,4,1.2974651868057239,0.0008258164830725216,-0.0005489994805011775,0.022733229423044295,-0.000513133662504248,-0.0006051578751502503
479,9,1300,0.19,2,0.2,4,1.2967398907876364,-0.00041881172191246264,-0.0004943436781557872,0.012605923550832733,-0.00044651236323020046,-0.0007157828748343429
480,0,600,0.04,2,0.2,4,1.2843068629036332,0.006148180340791761,-0.0012067343799165777,0.0,-0.001174616017276061,-0.001786983601277954
481,1,600,0.04,2,0.2,4,1.285075603112499,0.013197518186105492,-0.0011746336232704537,0.0,-0.001174897801259503,-0.0022509138072237056
482,2,600,0.04,2,0.2,4,1.2857228404142302,0.018254080644565233,-0.0012067343799165768,0.0,-0.0012067343799165768,-0.002394245262184958
483,3,600,0.04,2,0.2,4,1.2843625370652523,0.009096909246544858,-0.0011986949384250568,0.0,-0.001198809327711742,-0.002236316169857735
484,4,600,0.04,2,0.2,4,1.2846499258134776,0.010077642314301784,-0.0011986949384250568,0.0,-0.001198733064660822,-0.002345032064260769
485,5,600,0.04,2,0.2,4,1.2838866255396009,0.008870708449048009,-0.0011747744976395016,0.0,-0.0011746864456540977,-0.002345201958333851
486,6,600,0.04,2,0.2,4,1.2846697531447053,0.013169995733866608,-0.001198733064660822,0.0,-0.0010783638380712573,-0.002343378631210401
487,7,600,0.04,2,0.2,4,1.2846934965650403,0.0195630510067183,-0.0011986949384250546,0.0,-0.0011986949384250546,-0.0022603896140608146
488,8,600,0.04,2,0.2,4,1.2840139350466895,-0.0010652128716709171,-0.0011986949384250568,0.0,-0.0010061357363173847,-0.0016935613112428883
489,9,600,0.04,2,0.2,4,1.2845413744306706,0.0195790942028835,-0.0011345259821816463,0.0,-0.0011344956246759485,-0.0023752212905309667
490,0,700,0.07,2,0.2,4,1.2867087902704608,-0.0015474087747066295,-0.00102788624562938,-0.001894710720214823,-0.0010282471165234744,-0.0018722906867793478
491,1,700,0.07,2,0.2,4,1.286154780271938,0.006208261909289921,-0.0010281267852623004,-2.863605810489405e-15,-0.0010103003495017168,-0.00201715499274166
492,2,700,0.07,2,0.2,4,1.2858112738048721,-0.0010392375250503712,-0.0008215605004598862,-2.863605810489405e-15,-0.0010282471165234744,-0.001469946602581929
493,3,700,0.07,2,0.2,4,1.2858410334091686,0.012581226720664328,-0.0010279102922238742,-2.863605810489405e-15,-0.00102788624562938,-0.0015551299816910433
494,4,700,0.07,2,0.2,4,1.2859522202321279,0.010738924761758367,-0.000980727970904583,-2.863605810489405e-15,-0.001027958390322743,-0.0019696498654531674
495,5,700,0.07,2,0.2,4,1.2863111923915476,-0.0028637032111430713,-0.001033888466782495,-2.863605810489405e-15,-0.0010339744976238115,-0.002062644294357631
496,6,700,0.07,2,0.2,4,1.287415498801232,0.011135527280540913,-0.0010102104407143499,0.0027961132668840346,-0.0008864198099773845,-0.0018440299026163968
497,7,700,0.07,2,0.2,4,1.2852006812228758,0.004376462054215933,-0.000886477149843448,-0.0027881243718361126,-0.0009394616151137434,-0.0019023673884355809
498,8,700,0.07,2,0.2,4,1.286905071236633,-0.0014465629927995405,-0.001027910292223874,0.00855623547473749,-0.0010103003495017168,-0.001583659455856389
499,9,700,0.07,2,0.2,4,1.2856028896250253,0.008168821498677004,-0.0009807279709045814,0.0,-0.0010102441538781118,-0.002066343834625106
500,0,1200,0.02,2,0.2,4,1.2857120147756715,0.17715936466715976,-0.0005841938397492669,0.0,-0.0006002335733824214,-0.0009182410281420987
501,1,1200,0.02,2,0.2,4,1.2851428365807183,0.17928901863593863,-0.000594238855689051,0.0,-0.0005841938397492674,-0.0011991379622964525
502,2,1200,0.02,2,0.2,4,1.2851442263341077,0.17757731907488852,-0.0006022379251999457,0.0,-0.0005841938397492669,-0.0009165774013359146
503,3,1200,0.02,2,0.2,4,1.2854722779794547,0.17697501734306556,-0.000594220415843544,0.0,-0.0005702070210628673,-0.0011718808607695023
504,4,1200,0.02,2,0.2,4,1.2858045754642744,0.18410094979305452,-0.0006002623251243101,0.0,-0.0006002335733824214,-0.0011853351610728751
505,5,1200,0.02,2,0.2,4,1.2853531529158386,0.17386383181405932,-0.0006002383650572596,0.0,-0.0006022403513349917,-0.0011465738588984245
506,6,1200,0.02,2,0.2,4,1.285668442806353,0.1751104026101707,-0.000594238855689051,0.0,-0.0006022476299128954,-0.0011537920173345262
507,7,1200,0.02,2,0.2,4,1.2854887030175195,0.17691900045056008,-0.0006002479487494905,0.0,-0.0006022476299128954,-0.0012084939385905776
508,8,1200,0.02,2,0.2,4,1.2856218384597038,0.17801623437687714,-0.00060024794874949,0.0,-0.0005842196805456087,-0.0012111944233361446
509,9,1200,0.02,2,0.2,4,1.2855355863163818,0.1762228991271589,-0.0006002335733824214,0.0,-0.000584206759754632,-0.0011800881547756174
510,0,1200,0.02,2,0.2,4,1.2857120147756715,0.17715936466715976,-0.0005841938397492669,0.0,-0.0006002335733824214,-0.0009182410281420987
511,1,1200,0.02,2,0.2,4,1.2851428365807183,0.17928901863593863,-0.000594238855689051,0.0,-0.0005841938397492669,-0.0011991379622964525
512,2,1200,0.02,2,0.2,4,1.2851442263341077,0.17757731907488852,-0.0006022379251999457,0.0,-0.0005841938397492669,-0.0009165774013359146
513,3,1200,0.02,2,0.2,4,1.2854722779794547,0.17697501734306556,-0.000594220415843544,0.0,-0.0005702070210628673,-0.0011718808607695023
514,4,1200,0.02,2,0.2,4,1.2858045754642744,0.18410094979305452,-0.0006002623251243101,0.0,-0.0006002335733824214,-0.0011853351610728751
515,5,1200,0.02,2,0.2,4,1.2853531529158386,0.17386383181405932,-0.0006002383650572596,0.0,-0.0006022403513349917,-0.0011465738588984245
516,6,1200,0.02,2,0.2,4,1.285668442806353,0.1751104026101707,-0.000594238855689051,0.0,-0.0006022476299128954,-0.0011537920173345262
517,7,1200,0.02,2,0.2,4,1.2854887030175195,0.17691900045056008,-0.0006002479487494905,0.0,-0.0006022476299128967,-0.0012084939385905776
518,8,1200,0.02,2,0.2,4,1.2856218384597038,0.17801623437687714,-0.00060024794874949,0.0,-0.0005842196805456087,-0.0012111944233361446
519,9,1200,0.02,2,0.2,4,1.2855355863163818,0.1762228991271589,-0.0006002335733824214,0.0,-0.000584206759754632,-0.0011800881547756174
520,0,1400,0.01,2,0.2,4,1.2858001100047385,0.15973143124404293,-0.0005101770335733889,1.0,-0.0005101755727455767,-0.00101747496245795
521,1,1400,0.01,2,0.2,4,1.285718071972822,0.1575375364393302,-0.0005160671708369302,1.0,-0.0005145946502952208,-0.0010339903478097231
522,2,1400,0.01,2,0.2,4,1.2857041124186535,0.1597142800087652,-0.0005160671708369302,1.0,-0.0005145946502952208,-0.0010225916885262451
523,3,1400,0.01,2,0.2,4,1.2857958094602955,0.15949134014817734,-0.0005145946502952208,1.0,-0.0005160732760291193,-0.0010273839243530598
524,4,1400,0.01,2,0.2,4,1.2857287464476916,0.15916557345049684,-0.0005028141553799962,1.0,-0.0005145946502952208,-0.0010313149914565351
525,5,1400,0.01,2,0.2,4,1.285742931215273,0.15972152238617396,-0.0005160732760291202,1.0,-0.0005160915928794328,-0.0010165293125907581
526,6,1400,0.01,2,0.2,4,1.2858023682208124,0.1602991876043044,-0.0005145976701455103,1.0,-0.00051460371000176,-0.001029041624028582
527,7,1400,0.01,2,0.2,4,1.285504179575693,0.15960008589096666,-0.0005160686971144181,1.0,-0.0005101755727455767,-0.00103442944851892
528,8,1400,0.01,2,0.2,4,1.2856721401027607,0.16059925746775966,-0.0005145946502952208,1.0,-0.0005145976701455105,-0.0010191584497742945
529,9,1400,0.01,2,0.2,4,1.2856443596349807,0.16164526689625602,-0.0005145946502952208,1.0,-0.0005145976701455103,-0.0010276720037513671
530,0,1200,0.03,2,0.2,4,1.2858797257177261,0.02638034722479563,-0.0005841938397492669,0.0,-0.00060024794874949,-0.0011710167513931504
531,1,1200,0.03,2,0.2,4,1.285282992723785,0.010505396263812016,-0.0006002623251243101,0.0,-0.0006002335733824209,-0.0011885635654065925
532,2,1200,0.03,2,0.2,4,1.2853267482917003,0.01654770326859322,-0.0005701662543597162,0.0,-0.0006002383650572593,-0.001197368390651298
533,3,1200,0.03,2,0.2,4,1.2854893029068766,0.1823074579597089,-0.0006022379251999457,0.0,-0.0005942181109785965,-0.0011903619097514933
534,4,1200,0.03,2,0.2,4,1.2856097572858884,0.016531491379648072,-0.0006002623251243101,0.0,-0.0006002335733824209,-0.0011950463197043621
535,5,1200,0.03,2,0.2,4,1.2857139017657353,0.013489185603388612,-0.0006022597614518321,0.0,-0.0006002479487494905,-0.0012003921643391092
536,6,1200,0.03,2,0.2,4,1.2858773210311134,0.020895726501997065,-0.0006002814951842104,0.0,-0.0005942388556890529,-0.0011585021316389194
537,7,1200,0.03,2,0.2,4,1.2856741793422437,0.18440815198056032,-0.00060024794874949,0.0,-0.0006002623251243108,-0.0012017709541373499
538,8,1200,0.03,2,0.2,4,1.286069809683528,0.01094161541120306,-0.0006002383650572596,0.0,-0.0005701662543597149,-0.0011067981016211238
539,9,1200,0.03,2,0.2,4,1.2860420707397993,0.009314291751642024,-0.0006002335733824209,0.0,-0.000584206759754632,-0.0011198073346771742
540,0,1200,0.02,2,0.2,4,1.2857120147756715,0.17715936466715976,-0.0005841938397492669,0.0,-0.0006002335733824214,-0.0009182410281420987
541,1,1200,0.02,2,0.2,4,1.2851428365807183,0.17928901863593863,-0.000594238855689051,0.0,-0.0005841938397492674,-0.0011991379622964525
542,2,1200,0.02,2,0.2,4,1.2851442263341077,0.17757731907488852,-0.0006022379251999457,0.0,-0.0005841938397492669,-0.0009165774013359146
543,3,1200,0.02,2,0.2,4,1.2854722779794547,0.17697501734306556,-0.000594220415843544,0.0,-0.0005702070210628673,-0.0011718808607695023
544,4,1200,0.02,2,0.2,4,1.2858045754642744,0.18410094979305452,-0.0006002623251243101,0.0,-0.0006002335733824214,-0.0011853351610728751
545,5,1200,0.02,2,0.2,4,1.2853531529158386,0.17386383181405932,-0.0006002383650572596,0.0,-0.0006022403513349917,-0.0011465738588984245
546,6,1200,0.02,2,0.2,4,1.285668442806353,0.1751104026101707,-0.000594238855689051,0.0,-0.0006022476299128967,-0.0011537920173345262
547,7,1200,0.02,2,0.2,4,1.2854887030175195,0.17691900045056008,-0.0006002479487494905,0.0,-0.0006022476299128954,-0.0012084939385905776
548,8,1200,0.02,2,0.2,4,1.2856218384597038,0.17801623437687714,-0.00060024794874949,0.0,-0.0005842196805456087,-0.0012111944233361446
549,9,1200,0.02,2,0.2,4,1.2855355863163818,0.1762228991271589,-0.0006002335733824214,0.0,-0.0005842067597546325,-0.0011800881547756174
550,0,1300,0.01,2,0.2,4,1.2855743687816439,0.1611053832385449,-0.0005558326128825525,1.0,-0.0005541248031000544,-0.0011148113192992251
551,1,1300,0.01,2,0.2,4,1.28569198226851,0.16202738077648288,-0.0005541248031000544,1.0,-0.000528501508980826,-0.0010996195617391537
552,2,1300,0.01,2,0.2,4,1.2856292659517696,0.16059459093973047,-0.0005541248031000538,1.0,-0.0005490012996389579,-0.0010916850778077889
553,3,1300,0.01,2,0.2,4,1.2854898589100943,0.1568472191935027,-0.0005558345200601174,1.0,-0.0005404584619708015,-0.001117299972363196
554,4,1300,0.01,2,0.2,4,1.2855491995789978,0.16126042293056803,-0.0005284999539698941,1.0,-0.0005558345200601158,-0.0011127295059669554
555,5,1300,0.01,2,0.2,4,1.2856391646091352,0.16146521528152558,-0.0005541248031000544,1.0,-0.0005541285734642562,-0.0013000408896965388
