,step,n_samples,jitter,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
385,5,700,0.12,2,0.2,4,1.2460975908960428,0.61654720773451,0.35501649706142924,0.0011789646157452107,0.40774493379980586,0.41929173611975723
386,6,700,0.12,2,0.2,4,1.2483361073127213,0.4813960282111737,0.365133079879838,0.9127835785616661,0.41898384257665483,0.41898384257665483
387,7,700,0.12,2,0.2,4,1.2443590662985726,0.9204783126141171,0.39323020218506677,0.9300810753178248,0.4227280120033743,0.4265751826421141
388,8,700,0.12,2,0.2,4,1.2415864973186985,0.9502218416112788,0.378922452898503,-0.001894710720214823,0.41518749296910007,0.43062609101817584
389,9,700,0.12,2,0.2,4,1.2411190228136928,0.9317363759355638,0.35833165877231776,0.0015171534909975278,0.40403817566094474,0.39323020218506677
390,0,1300,0.18,2,0.2,4,1.2461359267119587,0.47274669666719715,0.37464084816445764,0.004987270397144319,0.41149697032632365,0.40947474985971805
391,1,1300,0.18,2,0.2,4,1.2498127928289624,0.7545241481963405,0.3653663802895618,-0.0010234439407399841,0.4195623196849486,0.4359629516862689
392,2,1300,0.18,2,0.2,4,1.2543914205018876,0.7829509795677657,0.40656444641868655,-0.00033324829604309273,0.4389160495257755,0.46646445782934864
393,3,1300,0.18,2,0.2,4,1.2531860718209893,0.6895252483319972,0.3766876403050108,-0.00027721251852056106,0.4195176993513336,0.4359629516862689
394,4,1300,0.18,2,0.2,4,1.251525237698097,0.7924051775159431,0.3727540517689448,0.005837470832249055,0.39575869961395266,0.4075066438057289
395,5,1300,0.18,2,0.2,4,1.2481056683020184,0.775785237067938,0.3765306572715396,-0.0004338124467581525,0.4195623196849486,0.4443764119886497
396,6,1300,0.18,2,0.2,4,1.2435854731021017,0.6661779951316343,0.37278346586230243,-0.0009874083342701725,0.4057011545882017,0.4216257443858888
397,7,1300,0.18,2,0.2,4,1.251195768987819,0.5588134325291895,0.3562533094979266,0.00013433955512831005,0.40978341226529874,0.42983578044438925
398,8,1300,0.18,2,0.2,4,1.2589365392784464,0.44971327773239284,0.3843503770462951,0.0016824991588777968,0.43824032959961673,0.4615596983564684
399,9,1300,0.18,2,0.2,4,1.238320798151843,0.7747350776972514,0.36758686695243464,0.0077866808078766786,0.39187757527748973,0.39592072539055023
400,0,900,0.15,2,0.2,4,1.2413066983399514,0.9121758558652285,0.39252619548238954,0.00785448538370908,0.4361704969331337,0.4330549941726614
401,1,900,0.15,2,0.2,4,1.2568888251659902,0.7430373607415575,0.37090871487201993,0.000987333458409425,0.41260874908988254,0.4213148562241616
402,2,900,0.15,2,0.2,4,1.248652645529568,0.5722273369064557,0.3547019141860547,0.0026806061541921875,0.3924594949818113,0.39809843601126477
403,3,900,0.15,2,0.2,4,1.2538235067068075,0.8182659079637564,0.37090871487201993,-0.00028287957231118953,0.406837895227397,0.4218226735807735
404,4,900,0.15,2,0.2,4,1.2452926872554462,0.6677719585610363,0.35464504429986066,-0.0010322344351413996,0.4071568476675387,0.41558503923814866
405,5,900,0.15,2,0.2,4,1.2489021830444023,0.8522880059010244,0.3761779485659257,-0.001409201998346012,0.4198935927463856,0.4371708227937036
406,6,900,0.15,2,0.2,4,1.2511640619368853,0.7680095670480719,0.3761779485659257,0.006009626316800245,0.4134083936666856,0.42448038535364685
407,7,900,0.15,2,0.2,4,1.2423373591801308,0.44988654263496264,0.39835464413983557,0.0013869235076562796,0.4435964227975847,0.43321253300450174
408,8,900,0.15,2,0.2,4,1.2422504202018307,0.7286998106369038,0.37387308638097816,0.015498617312668708,0.41795310870045593,0.43145169328123256
409,9,900,0.15,2,0.2,4,1.2499390709576543,0.8651525778619014,0.38144755887039256,0.0023844990067324852,0.4333505212063369,0.43629016888514793
410,0,1000,0.15,2,0.2,4,1.249696970548751,0.8767178033486016,0.3902001341988634,0.0017670772103665603,0.44769033454898305,0.43942478329660783
411,1,1000,0.15,2,0.2,4,1.2543836611275345,0.6585325818711822,0.3510703603418879,-0.0009785008526257796,0.3980597686419301,0.4158737221996652
412,2,1000,0.15,2,0.2,4,1.2511085424521544,0.47772968611044536,0.37015218719712983,-0.001268146220545197,0.43832177340482703,0.45141492553415147
413,3,1000,0.15,2,0.2,4,1.249378623018796,0.9126498038812535,0.3855719342438648,0.00456912310253184,0.4287861036841957,0.4340824417110887
414,4,1000,0.15,2,0.2,4,1.2508611468296453,0.8879862609735325,0.35812411323898075,-0.0009366126266441279,0.3974517842549409,0.4181493744562734
415,5,1000,0.15,2,0.2,4,1.241583930450611,0.8105351830308478,0.3822856747739879,0.0004177313057923115,0.43401842313556116,0.4340184231355612
416,6,1000,0.15,2,0.2,4,1.2451068702227281,0.9083901585618882,0.3629893009096824,-5.508157038175295e-05,0.3972864187762047,0.41547235181916264
417,7,1000,0.15,2,0.2,4,1.2494913005601962,0.5778448212106998,0.36765867382640616,-0.0009785008526257796,0.41281573012701095,0.4344671529418257
418,8,1000,0.15,2,0.2,4,1.2415641937037418,0.864448659102813,0.36284616440108325,0.005225946753601366,0.42328997355389686,0.4312821111119288
419,9,1000,0.15,2,0.2,4,1.2544453273829637,0.9063926496273429,0.37249053911138613,-0.0012588224523557348,0.39984122510493536,0.41799935441351505
420,0,1000,0.16,2,0.2,4,1.2503260063456565,0.8659754939118465,0.3929894762138141,0.00444267028537198,0.44769033454898305,0.43942478329660783
421,1,1000,0.16,2,0.2,4,1.2547495501441976,0.6849271406975892,0.34646316139803407,-0.0010071677228433544,0.38738206118215496,0.3998829875233656
422,2,1000,0.16,2,0.2,4,1.251978705223067,0.5944364055947005,0.36046518717012205,-9.648603609698985e-06,0.4361137815671813,0.4485041779135918
423,3,1000,0.16,2,0.2,4,1.250273502479689,0.5059224319639617,0.38319450270703864,0.00421051444699613,0.42084714101866216,0.4396211502021347
424,4,1000,0.16,2,0.2,4,1.2511210676508784,0.87603873477352,0.35812411323898075,-0.0012493511724328682,0.38738206118215496,0.4103535714281218
425,5,1000,0.16,2,0.2,4,1.2426383915609125,0.7737441200550254,0.3700538120026886,0.0013361815945488206,0.43401842313556116,0.431297935295221
426,6,1000,0.16,2,0.2,4,1.245434300116862,0.8641505250172986,0.3654246971135915,-0.0002866397459354175,0.3998273070092486,0.4180593436307653
427,7,1000,0.16,2,0.2,4,1.2502572472039568,0.6036869458943348,0.3629893009096824,-0.0012588224523557348,0.40496498811292814,0.4264772068274903
428,8,1000,0.16,2,0.2,4,1.242649598689805,0.8597440467333577,0.35575261100083616,-0.0003466688984844986,0.40782122862217185,0.4180593436307653
429,9,1000,0.16,2,0.2,4,1.25527694374445,0.47136748370059384,0.37249053911138613,-0.0012493511724328682,0.3972864187762047,0.41547235181916264
430,0,1100,0.13,2,0.2,4,1.240549018555691,0.5674557767803393,0.37658252739483167,0.0036737190623169296,0.4231035097410058,0.4278041357848411
431,1,1100,0.13,2,0.2,4,1.2383444495998095,0.9530109376465238,0.3675774605462364,-0.0005519450174640845,0.422648198628825,0.4299039898012073
432,2,1100,0.13,2,0.2,4,1.2448518918323657,0.5145337392469469,0.40593822051350475,-0.0005519450174640845,0.450080290096225,0.4625009000390385
433,3,1100,0.13,2,0.2,4,1.2445288053602543,0.5363640610916496,0.4014446064179351,-0.00021087229610539638,0.44247247804784956,0.4474889592441127
434,4,1100,0.13,2,0.2,4,1.2501531079387909,0.9515544518312403,0.3635190719800474,-1.9477024111218604e-16,0.41779249098666765,0.4397059642194309
435,5,1100,0.13,2,0.2,4,1.252654305272432,0.5185784920002848,0.3830142848216218,-0.001176469921533264,0.41064427239933976,0.427417471199897
436,6,1100,0.13,2,0.2,4,1.250621865911009,0.9073700615939981,0.3829713860033518,-0.0007991692773426774,0.4348112923238826,0.4422809464799612
437,7,1100,0.13,2,0.2,4,1.2431601715569813,0.5972583809329646,0.35853215120228193,0.003864265581691377,0.4110656655308592,0.4184624999317062
438,8,1100,0.13,2,0.2,4,1.2394754397738306,0.9392076181466429,0.37702208670444987,-0.0007991692773426774,0.41637350548051527,0.4374983447042746
439,9,1100,0.13,2,0.2,4,1.2433760825819309,0.4691576458343776,0.39908074129691445,-0.001176469921533264,0.4422809464799612,0.45736028649082183
440,0,1000,0.14,2,0.2,4,1.2491552334022962,0.8938529720677015,0.3926373653603938,0.0016897514583758698,0.4449138755528983,0.4504543697087257
441,1,1000,0.14,2,0.2,4,1.2538956527728333,0.652757658128108,0.35575261100083616,-0.0012774079551192568,0.3982814979266962,0.413021438377836
442,2,1000,0.14,2,0.2,4,1.2502198928199404,0.41749717797220953,0.3726147969399959,-0.0009785008526257796,0.4377341020936212,0.4543504930802133
443,3,1000,0.14,2,0.2,4,1.248668741625572,0.5050670861052705,0.3853748055862854,0.004216764146664396,0.4287861036841957,0.44217534771494277
444,4,1000,0.14,2,0.2,4,1.251098230258201,0.7641318020222594,0.35812411323898075,-0.001464422149993974,0.4101791763821883,0.42328997355389686
445,5,1000,0.14,2,0.2,4,1.2404612519601432,0.8767178033486016,0.3847850580249664,0.0004177313057923115,0.4312821111119288,0.4339864245294508
446,6,1000,0.14,2,0.2,4,1.2447678181008053,0.932729857173503,0.37249053911138613,-5.508157038175295e-05,0.39731396639578304,0.4207409332988927
447,7,1000,0.14,2,0.2,4,1.2489968753358545,0.6911226810265239,0.36765867382640616,-0.001268146220545197,0.4206651186769203,0.43710016386537065
448,8,1000,0.14,2,0.2,4,1.2409477776616664,0.9191484544031255,0.3652439128773135,-0.0002866397459354175,0.4312821111119288,0.4394574924968023
449,9,1000,0.14,2,0.2,4,1.2535210838151352,0.8811309559719368,0.38241515096238693,-0.001268146220545197,0.41012109179522027,0.4233512680631119
450,0,900,0.12,2,0.2,4,1.2417473844376283,0.959676933115706,0.39247616718096334,0.006234505244494562,0.43629016888514793,0.4392537065690264
451,1,900,0.12,2,0.2,4,1.2545173214466225,0.9270086458594691,0.3740896262818438,-0.0002549218863284077,0.4214463402587385,0.44224156476748566
452,2,900,0.12,2,0.2,4,1.2479493825926788,0.40597079562177857,0.3651956599258189,-0.0009637580861954397,0.40377768859771956,0.4182160532083774
453,3,900,0.12,2,0.2,4,1.2509508688763165,0.7726404285644346,0.3733177933484771,0.001953995879704106,0.40965780140979036,0.43004496991929564
454,4,900,0.12,2,0.2,4,1.2451609791181906,0.5735647720893993,0.3598866845051683,-0.0016180789600125864,0.41575027044693885,0.42122101266344836
455,5,900,0.12,2,0.2,4,1.246834711140724,0.9192302332332902,0.3815272180335144,-0.0015646079916993476,0.4346382130966486,0.4461877411877522
456,6,900,0.12,2,0.2,4,1.248835783369666,0.9192302332332902,0.3705888016878871,0.9271165773627568,0.43374550488755276,0.4425278919025368
457,7,900,0.12,2,0.2,4,1.2408361340193392,0.9149119597399198,0.39547011200050886,-0.0008554337159553943,0.4340028281254823,0.4451921663591236
458,8,900,0.12,2,0.2,4,1.241876613211445,0.9794133890367919,0.38216610943206325,0.006189626660059638,0.4216289843542312,0.4491317070898756
459,9,900,0.12,2,0.2,4,1.24787764912818,0.9518833991921601,0.39808137179567044,-0.0008554337159553943,0.4392537065690264,0.44236420653387526
460,0,800,0.15,2,0.2,4,1.2477940567526733,0.6157839209600134,0.36217399828119556,0.0015512450161770806,0.40236292546697633,0.421847593450438
461,1,800,0.15,2,0.2,4,1.2432290724679458,0.6901928480477716,0.37456878113190545,0.015760119025558687,0.4026270788004127,0.42851521242412377
462,2,800,0.15,2,0.2,4,1.2429910582085237,0.8527743906194835,0.39275338557113487,-0.0007682997712997263,0.4386428709838789,0.4352601443124956
463,3,800,0.15,2,0.2,4,1.2420983475727683,0.45252760931866864,0.3899424054899064,0.028913582543771164,0.43533558613532525,0.4455055628785202
464,4,800,0.15,2,0.2,4,1.250563223846332,0.57690140843556,0.388356610792446,0.011388186883406407,0.4132578910551827,0.43614277255515804
465,5,800,0.15,2,0.2,4,1.263303981088497,0.9164786564005377,0.3685049437840507,-0.0011498634117052345,0.42837498056493667,0.4278330409542116
466,6,800,0.15,2,0.2,4,1.2503194624119072,0.6741628828894782,0.37456878113190545,0.023077495230280205,0.40368860117768246,0.42937401066597974
467,7,800,0.15,2,0.2,4,1.252780516737175,0.6847372196085799,0.35329558101074093,0.0016489495122107966,0.42937401066597974,0.43260515285219653
468,8,800,0.15,2,0.2,4,1.2539567119973956,0.7271230882227316,0.3657960795264511,-0.0015430424563900303,0.4049595044106351,0.4145094980721835
469,9,800,0.15,2,0.2,4,1.2333026075848195,0.5057107953234448,0.36528639045758815,0.005201434646590972,0.4022969632661942,0.3991301429857027
470,0,1200,0.17,2,0.2,4,1.2587795766995282,0.4212997026963642,0.35209658486353385,0.00485663994531717,0.41131160356406354,0.4401742714009241
471,1,1200,0.17,2,0.2,4,1.2491744598717487,0.8567542795773107,0.3733562967641896,0.01151745129974328,0.40489221434071393,0.417911907587764
472,2,1200,0.17,2,0.2,4,1.2456192100953278,0.742429390463886,0.3877119758795244,0.001124253800460728,0.43316038797013656,0.45144472059240404
473,3,1200,0.17,2,0.2,4,1.2497650469946775,0.5331561524684635,0.3880984211805469,0.0010536574625728283,0.41353885299654247,0.43319359717948563
474,4,1200,0.17,2,0.2,4,1.2498119387757267,0.7158876880537606,0.3637845863823023,0.008575086708467893,0.40471461088610383,0.41106857391429324
475,5,1200,0.17,2,0.2,4,1.2458700255134065,0.4790781325750759,0.3576799446360305,0.0026347917025151763,0.4053074817051353,0.42005586253045457
476,6,1200,0.17,2,0.2,4,1.2466115342106492,0.4663313582326692,0.3836783040123581,0.0021512583613070005,0.42883716643678044,0.4400831499842546
477,7,1200,0.17,2,0.2,4,1.2459706630397491,0.9193573330102279,0.38150825590132054,-0.000852220048825565,0.4154196363078634,0.43314931993726247
478,8,1200,0.17,2,0.2,4,1.2510977915237587,0.798728466875711,0.37574550852810656,0.004260544903846083,0.42017144342047397,0.4400831499842546
479,9,1200,0.17,2,0.2,4,1.2527557049192115,0.8105047479064819,0.34585135794409405,-0.0008269333343671295,0.381588863154718,0.3920724809297598
480,0,700,0.19,2,0.2,4,1.2548114462661022,0.5530074885555608,0.3969086757590214,0.009463849234753203,0.42297802714127936,0.43420169668351555
481,1,700,0.19,2,0.2,4,1.247007667953026,0.4587414481937477,0.3685229665715902,0.01708514589527226,0.38969964601391505,0.400398693581115
482,2,700,0.19,2,0.2,4,1.2571051545746592,0.7155403072028368,0.3712442415780621,0.00463669453170597,0.39057310610570517,0.3998620324873755
483,3,700,0.19,2,0.2,4,1.2512449176556502,0.5208131969923331,0.34498732427878626,-0.0014455599680419386,0.3935627033246141,0.4077155631830825
484,4,700,0.19,2,0.2,4,1.2455817282375479,0.725611912921821,0.3900820619365023,-0.0007995671672997939,0.434594730378987,0.43810985123712415
485,5,700,0.19,2,0.2,4,1.2545059462893535,0.48965253729257635,0.34525831385315586,0.0015815823529371001,0.3906850868344267,0.3925653456567246
486,6,700,0.19,2,0.2,4,1.252583400885287,0.3985697358029097,0.34510017171028756,-0.00019437254151320998,0.3898634127026835,0.40409604449468206
487,7,700,0.19,2,0.2,4,1.2465704087817198,0.7210843134322635,0.3793140308457891,-0.0018504625506977697,0.39323020218506677,0.4010843501430179
488,8,700,0.19,2,0.2,4,1.2476105379196056,0.6095748449101289,0.36513307987983795,-0.001437078468520688,0.4004842210140918,0.40403817566094474
489,9,700,0.19,2,0.2,4,1.242921253160277,0.5769618275474827,0.3616790463012345,-0.0010928042828964007,0.39674014285337367,0.41564242749092833
490,0,1100,0.1,2,0.2,4,1.240211089651026,0.5403834380057596,0.3700094551817817,0.001791145226883856,0.4300601186797812,0.43497055390267597
491,1,1100,0.1,2,0.2,4,1.2392147508030693,0.9904064323771764,0.3785346086623104,0.9895789475117369,0.4249994560571487,0.4274432165126339
492,2,1100,0.1,2,0.2,4,1.2435611126998019,0.5375240015440808,0.39205128829828406,0.9733848150089837,0.4600535371035289,0.4676858432257309
493,3,1100,0.1,2,0.2,4,1.2446634659809037,0.5414242102703843,0.39896609870049726,0.9716469346930979,0.44236300018143715,0.4474889592441127
494,4,1100,0.1,2,0.2,4,1.2494839439424006,0.49475528515373746,0.37866099016679916,0.9913854676318561,0.42510146203265603,0.44469563217243846
495,5,1100,0.1,2,0.2,4,1.2504307375707002,0.5449803706883674,0.38073001434725623,0.9596372150647495,0.42498671039680047,0.43232950380825313
496,6,1100,0.1,2,0.2,4,1.2480332650943113,0.9904064323771764,0.385292302001648,0.9644332072103362,0.4372570277404251,0.44974183519121597
497,7,1100,0.1,2,0.2,4,1.2422339748534068,0.6209473100405883,0.3772108892882757,0.9661874371526095,0.4301773267057621,0.4325660582792149
498,8,1100,0.1,2,0.2,4,1.2391961106111309,0.5490203137549033,0.3810490679571266,0.9772953174300509,0.43497055390267597,0.44475085047379515
499,9,1100,0.1,2,0.2,4,1.2418064239884987,0.9659582541789722,0.40136355138461094,0.9759528590125813,0.44475085047379515,0.44974183519121597
500,0,1000,0.14,2,0.2,4,1.2491552334022962,0.8938529720677015,0.3926373653603938,0.0016897514583758698,0.4449138755528983,0.4504543697087257
501,1,1000,0.14,2,0.2,4,1.2538956527728333,0.652757658128108,0.35575261100083616,-0.0012774079551192568,0.3982814979266962,0.413021438377836
502,2,1000,0.14,2,0.2,4,1.2502198928199404,0.41749717797220953,0.3726147969399959,-0.0009785008526257796,0.4377341020936212,0.4543504930802133
503,3,1000,0.14,2,0.2,4,1.248668741625572,0.5050670861052705,0.3853748055862854,0.004216764146664396,0.42878610368419556,0.44217534771494277
504,4,1000,0.14,2,0.2,4,1.251098230258201,0.7641318020222594,0.35812411323898075,-0.001464422149993974,0.4101791763821883,0.42328997355389686
505,5,1000,0.14,2,0.2,4,1.2404612519601432,0.8767178033486016,0.3847850580249664,0.0004177313057923115,0.4312821111119288,0.4339864245294508
506,6,1000,0.14,2,0.2,4,1.2447678181008053,0.932729857173503,0.37249053911138613,-5.508157038175295e-05,0.39731396639578304,0.4207409332988927
507,7,1000,0.14,2,0.2,4,1.2489968753358545,0.6911226810265239,0.36765867382640616,-0.001268146220545197,0.4206651186769203,0.43710016386537065
508,8,1000,0.14,2,0.2,4,1.2409477776616664,0.9191484544031255,0.3652439128773135,-0.0002866397459354175,0.4312821111119288,0.4394574924968023
509,9,1000,0.14,2,0.2,4,1.2535210838151352,0.8811309559719368,0.38241515096238693,-0.001268146220545197,0.41012109179522027,0.4233512680631119
510,0,1000,0.15,2,0.2,4,1.249696970548751,0.8767178033486016,0.3902001341988634,0.0017670772103665603,0.44769033454898305,0.43942478329660783
511,1,1000,0.15,2,0.2,4,1.2543836611275345,0.6585325818711822,0.3510703603418879,-0.0009785008526257796,0.3980597686419301,0.4158737221996652
512,2,1000,0.15,2,0.2,4,1.2511085424521544,0.47772968611044536,0.37015218719712983,-0.001268146220545197,0.43832177340482703,0.45141492553415147
513,3,1000,0.15,2,0.2,4,1.249378623018796,0.9126498038812535,0.3855719342438648,0.00456912310253184,0.4287861036841957,0.4340824417110887
514,4,1000,0.15,2,0.2,4,1.2508611468296453,0.8879862609735325,0.35812411323898075,-0.0009366126266441279,0.3974517842549409,0.4181493744562734
515,5,1000,0.15,2,0.2,4,1.241583930450611,0.8105351830308478,0.3822856747739879,0.0004177313057923115,0.43401842313556116,0.4340184231355612
516,6,1000,0.15,2,0.2,4,1.2451068702227281,0.9083901585618882,0.3629893009096824,-5.508157038175295e-05,0.3972864187762047,0.41547235181916264
517,7,1000,0.15,2,0.2,4,1.2494913005601962,0.5778448212106998,0.36765867382640616,-0.0009785008526257796,0.41281573012701095,0.4344671529418257
518,8,1000,0.15,2,0.2,4,1.2415641937037418,0.864448659102813,0.36284616440108325,0.005225946753601366,0.42328997355389686,0.4312821111119288
519,9,1000,0.15,2,0.2,4,1.2544453273829637,0.9063926496273429,0.37249053911138613,-0.0012588224523557348,0.39984122510493536,0.41799935441351505
520,0,1000,0.15,2,0.2,4,1.249696970548751,0.8767178033486016,0.3902001341988634,0.0017670772103665603,0.44769033454898305,0.43942478329660783
521,1,1000,0.15,2,0.2,4,1.2543836611275345,0.6585325818711822,0.3510703603418879,-0.0009785008526257796,0.3980597686419301,0.4158737221996652
522,2,1000,0.15,2,0.2,4,1.2511085424521544,0.47772968611044536,0.37015218719712983,-0.001268146220545197,0.43832177340482703,0.45141492553415147
523,3,1000,0.15,2,0.2,4,1.249378623018796,0.9126498038812535,0.3855719342438648,0.00456912310253184,0.4287861036841957,0.4340824417110887
524,4,1000,0.15,2,0.2,4,1.2508611468296453,0.8879862609735325,0.35812411323898075,-0.0009366126266441279,0.3974517842549409,0.4181493744562734
525,5,1000,0.15,2,0.2,4,1.241583930450611,0.8105351830308478,0.3822856747739879,0.0004177313057923115,0.43401842313556116,0.4340184231355612
526,6,1000,0.15,2,0.2,4,1.2451068702227281,0.9083901585618882,0.3629893009096824,-5.508157038175295e-05,0.3972864187762047,0.41547235181916264
527,7,1000,0.15,2,0.2,4,1.2494913005601962,0.5778448212106998,0.36765867382640616,-0.0009785008526257796,0.41281573012701095,0.4344671529418257
528,8,1000,0.15,2,0.2,4,1.2415641937037418,0.864448659102813,0.36284616440108325,0.005225946753601366,0.42328997355389686,0.4312821111119288
529,9,1000,0.15,2,0.2,4,1.2544453273829637,0.9063926496273429,0.37249053911138613,-0.0012588224523557348,0.39984122510493536,0.41799935441351505
530,0,900,0.16,2,0.2,4,1.2412893982741364,0.8842072775476547,0.39530130944921704,0.009435610413934299,0.43016167216992296,0.43605092448763
531,1,900,0.16,2,0.2,4,1.2578274765438664,0.8182659079637564,0.373533480648366,-0.00016272027491955437,0.40965780140979036,0.4154566574667499
532,2,900,0.16,2,0.2,4,1.2491350456630121,0.7205743659022134,0.3520753494745329,-0.0007589410930466076,0.38967382023791713,0.3924594949818113
533,3,900,0.16,2,0.2,4,1.2544989365799402,0.6394188144893378,0.36815256118150175,-0.0013407084296788929,0.40965780140979036,0.4216155681994699
534,4,900,0.16,2,0.2,4,1.24529154397821,0.5474234856019885,0.35464504429986066,-0.0010775169845853036,0.39287688625017253,0.41858714810903874
535,5,900,0.16,2,0.2,4,1.2496753941454632,0.8285781510048519,0.37631830778435393,-0.001409201998346012,0.420269062290983,0.4403684764923118
536,6,900,0.16,2,0.2,4,1.2521312458055662,0.6551430013864773,0.37631830778435393,0.00524132042735294,0.4076188152034241,0.43008386014975497
537,7,900,0.16,2,0.2,4,1.2435201386813446,0.43757076138986356,0.3873017306099803,0.023311785105203695,0.4374924056126516,0.439577111365359
538,8,900,0.16,2,0.2,4,1.2430315588075127,0.5457421448439463,0.3628251827004089,0.00866467985256476,0.4148002095775771,0.42829485780462145
539,9,900,0.16,2,0.2,4,1.2506589478637928,0.840438312453414,0.38139978486027637,-0.0006926380405996111,0.4275412397485609,0.4392537065690264
540,0,800,0.17,2,0.2,4,1.2480347510119068,0.640125149019858,0.36513572696400803,-0.0015572632609217943,0.3897961291950557,0.41866579459171355
541,1,800,0.17,2,0.2,4,1.2450659794827674,0.7877462412768381,0.37162031281562263,0.017780559045092795,0.40236292546697633,0.4252019853889108
542,2,800,0.17,2,0.2,4,1.2436382195766358,0.8246608872603101,0.39275338557113487,-0.0017400565656012347,0.43185934006959914,0.4386428709838789
543,3,800,0.17,2,0.2,4,1.244227365072602,0.44626481250490074,0.3809027539901801,0.024237570631457848,0.42529857625866496,0.43869384997660243
544,4,800,0.17,2,0.2,4,1.2535437282349886,0.5662042729520641,0.39509714424867,0.013263260756641136,0.40406645788598033,0.42910354904233927
545,5,800,0.17,2,0.2,4,1.2657835391544736,0.8382624491125917,0.3714460656337818,-0.0016107290689572058,0.4216595018724967,0.4304857871733636
546,6,800,0.17,2,0.2,4,1.2514263678131508,0.8447986410363076,0.36528639045758815,-0.0016107290689572058,0.4033560271706901,0.4358647903058853
547,7,800,0.17,2,0.2,4,1.2539660001920958,0.6451260244774882,0.35039883551001616,0.005536982887571834,0.4258794888070339,0.44372100182118734
548,8,800,0.17,2,0.2,4,1.2553414253176118,0.8256669033176866,0.35945802758504886,0.0008170412201297132,0.4010525666263949,0.40368860117768235
549,9,800,0.17,2,0.2,4,1.2344340597817194,0.713678251007158,0.36528639045758815,0.006073900692113199,0.3991301429857027,0.3927956567481895
550,0,1100,0.18,2,0.2,4,1.2439334219082154,0.5154893356413681,0.37670797613072043,-0.0009552821038212216,0.4136842349109359,0.4229515789627487
551,1,1100,0.18,2,0.2,4,1.240152831235177,0.39087446384482,0.3631042760936789,-0.0009420029793610535,0.39901194470287016,0.4130757233781465
552,2,1100,0.18,2,0.2,4,1.2491467435990768,0.7453257337028958,0.40592642844152044,-1.0620048743604488e-05,0.44737724586553024,0.4650840499124636
553,3,1100,0.18,2,0.2,4,1.2468166729676973,0.3735338035889877,0.3862049108652381,-0.001168314229927648,0.4301773267057621,0.4403703259525607
554,4,1100,0.18,2,0.2,4,1.2532591995471787,0.8064225637918099,0.35679274239381936,0.014224083527169678,0.39664212699677426,0.41779249098666765
555,5,1100,0.18,2,0.2,4,1.2576969098770674,0.45441894517619263,0.3614184051173731,-0.0012072970049070333,0.4039418160547747,0.42328096575982194
556,6,1100,0.18,2,0.2,4,1.2562692508817452,0.8393853857669883,0.3829821094914564,-0.0009420029793610535,0.4274432165126339,0.44985456484756386
557,7,1100,0.18,2,0.2,4,1.2463972780964858,0.41733719043011075,0.35576520516395777,0.005137261509391482,0.3774209668139753,0.38858405391557693
558,8,1100,0.18,2,0.2,4,1.2429506746852412,0.7494827079054603,0.370467643387163,-1.0620048743604488e-05,0.40020913697585864,0.4159791101989806
559,9,1100,0.18,2,0.2,4,1.2477743310519114,0.7832251295957015,0.37639456306000163,-0.001153001423199882,0.44222627002299836,0.4449166328037612
560,0,1200,0.15,2,0.2,4,1.2576591785572853,0.6354321988036111,0.3715003707675353,0.0050244996978521155,0.41335484646416487,0.4400148468084098
561,1,1200,0.15,2,0.2,4,1.2475722471227408,0.9261422854794258,0.369347025341854,0.004417078943218128,0.4112204191786462,0.4289351341258353
562,2,1200,0.15,2,0.2,4,1.2441584913013226,0.8979288182860607,0.3939909763939297,0.003295455114844615,0.430904670141356,0.447004731097451
563,3,1200,0.15,2,0.2,4,1.2480163785017058,0.6015100533365679,0.39444439941118975,0.002142640715201705,0.42447844858042244,0.4400831499842546
564,4,1200,0.15,2,0.2,4,1.2476100982635592,0.502133953791871,0.36766376643803766,0.004359545315530971,0.4089580902224084,0.41325272248081846
565,5,1200,0.15,2,0.2,4,1.2445330370486551,0.5551706130949393,0.36173720153613675,-0.0007904944511709874,0.4098032801972805,0.4224458453238307
566,6,1200,0.15,2,0.2,4,1.2455019790247475,0.8035846554035357,0.3817322782770625,-0.0004667282476485617,0.4355422723529157,0.4424099133463171
567,7,1200,0.15,2,0.2,4,1.245533947527864,0.9363067953564949,0.3919040734259221,-0.0010637380688483862,0.42645722499030864,0.42866316630752965
568,8,1200,0.15,2,0.2,4,1.249444696414132,0.8444155791812513,0.37784457307724734,0.002142640715201705,0.42447844858042244,0.44682918449732545
569,9,1200,0.15,2,0.2,4,1.2509461565136304,0.9037848112472364,0.35157510971883355,-0.0011467533723334106,0.3918853737635917,0.40891796717227186
570,0,1000,0.13,2,0.2,4,1.248412198991424,0.913175544664108,0.402414866467081,0.0028105541552134183,0.44769033454898305,0.4504543697087257
571,1,1000,0.13,2,0.2,4,1.2531301559405206,0.9342277473517547,0.36046518717012205,-0.0014174456895032633,0.4056489490422856,0.41826950341911534
572,2,1000,0.13,2,0.2,4,1.249933574609071,0.4220874112136712,0.3726147969399959,-0.0002866397459354175,0.4377341020936212,0.45141492553415147
573,3,1000,0.13,2,0.2,4,1.248173523709463,0.5057860100976602,0.3828042908106824,0.905467900098634,0.43142459147296847,0.4449138755528983
574,4,1000,0.13,2,0.2,4,1.251272828463824,0.9142663572131309,0.36057143977504824,-5.508157038175295e-05,0.4180593436307653,0.4259806752624144
